"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1998-07-12 12:00:00",92990,93790,99060,98780
"1998-07-12 18:00:00",92940,93700,99040,98740
"1998-07-13 00:00:00",93070,93800,99130,98820
"1998-07-13 06:00:00",93070,93840,99110,98850
"1998-07-13 12:00:00",92870,93630,99030,98680
"1998-07-13 18:00:00",92700,93350,98790,98470
"1998-07-14 00:00:00",92630,93370,98770,98540
"1998-07-14 06:00:00",92600,93390,98600,98380
"1998-07-14 12:00:00",92550,93400,98550,98340
"1998-07-14 18:00:00",92530,93290,98450,98160
"1998-07-15 00:00:00",92850,93630,98700,98430
"1998-07-15 06:00:00",92910,93650,98690,98380
"1998-07-15 12:00:00",93010,93770,98860,98520
"1998-07-15 18:00:00",93020,93770,98890,98520
"1998-07-16 00:00:00",93210,93950,99190,98850
"1998-07-16 06:00:00",93130,93900,99210,98830
"1998-07-16 12:00:00",93180,93920,99340,98970
"1998-07-16 18:00:00",93090,93800,99230,98900
"1998-07-17 00:00:00",93220,93930,99290,98960
"1998-07-17 06:00:00",93150,93890,99170,98820
"1998-07-17 12:00:00",93170,93940,99240,98950
"1998-07-17 18:00:00",93070,93810,99170,98860
"1998-07-18 00:00:00",93270,93980,99240,98970
"1998-07-18 06:00:00",93240,93980,99260,98950
"1998-07-18 12:00:00",93270,94030,99360,99050
"1998-07-18 18:00:00",93170,93930,99300,98990
"1998-07-19 00:00:00",93350,94100,99410,99120
"1998-07-19 06:00:00",93380,94130,99400,99100
"1998-07-19 12:00:00",93460,94230,99490,99180
"1998-07-19 18:00:00",93470,94230,99460,99140
"1998-07-20 00:00:00",93640,94390,99500,99240
"1998-07-20 06:00:00",93570,94300,99470,99160
"1998-07-20 12:00:00",93490,94250,99450,99180
"1998-07-20 18:00:00",93280,94050,99260,99020
"1998-07-21 00:00:00",93270,94020,99240,99010
"1998-07-21 06:00:00",93210,93990,99150,98910
"1998-07-21 12:00:00",93180,93940,99220,98910
"1998-07-21 18:00:00",93090,93850,99100,98840
"1998-07-22 00:00:00",93240,94000,99150,98930
"1998-07-22 06:00:00",93240,94030,99150,98900
"1998-07-22 12:00:00",93260,94030,99250,98970
"1998-07-22 18:00:00",93220,93940,99160,98890
"1998-07-23 00:00:00",93300,94020,99220,98930
"1998-07-23 06:00:00",93300,94020,99190,98890
"1998-07-23 12:00:00",93260,93990,99250,98920
"1998-07-23 18:00:00",93100,93830,99110,98760
"1998-07-24 00:00:00",93230,93950,99180,98880
"1998-07-24 06:00:00",93220,93950,99090,98760
"1998-07-24 12:00:00",93160,93950,99110,98800
"1998-07-24 18:00:00",93100,93880,99060,98760
"1998-07-25 00:00:00",93150,93960,99080,98830
"1998-07-25 06:00:00",93090,93900,98960,98710
"1998-07-25 12:00:00",93120,93910,99060,98790
"1998-07-25 18:00:00",93050,93820,98950,98650
"1998-07-26 00:00:00",93170,94030,99050,98840
"1998-07-26 06:00:00",93040,93830,98970,98720
"1998-07-26 12:00:00",93100,93860,99060,98740
"1998-07-26 18:00:00",92950,93700,99030,98690
"1998-07-27 00:00:00",93130,93900,99100,98830
"1998-07-27 06:00:00",93040,93790,98940,98700
"1998-07-27 12:00:00",92900,93670,98940,98670
"1998-07-27 18:00:00",92770,93440,98720,98460
"1998-07-28 00:00:00",92720,93410,98690,98400
"1998-07-28 06:00:00",92650,93340,98430,98140
"1998-07-28 12:00:00",92610,93410,98430,98140
"1998-07-28 18:00:00",92530,93230,98380,97980
"1998-07-29 00:00:00",92760,93400,98460,98020
"1998-07-29 06:00:00",92730,93420,98440,98050
"1998-07-29 12:00:00",92840,93560,98740,98370
"1998-07-29 18:00:00",92730,93490,98690,98360
"1998-07-30 00:00:00",92910,93660,98870,98590
"1998-07-30 06:00:00",92960,93740,98890,98590
"1998-07-30 12:00:00",92940,93710,99000,98700
"1998-07-30 18:00:00",92940,93670,99020,98700
"1998-07-31 00:00:00",92950,93680,99010,98760
"1998-07-31 06:00:00",92940,93730,99000,98770
"1998-07-31 12:00:00",93020,93760,99090,98800
"1998-07-31 18:00:00",93050,93820,99070,98770
"1998-08-01 00:00:00",93080,93910,99080,98840
"1998-08-01 06:00:00",92960,93830,98990,98750
"1998-08-01 12:00:00",92960,93820,98970,98720
"1998-08-01 18:00:00",92970,93750,98840,98640
"1998-08-02 00:00:00",93070,93850,98990,98740
"1998-08-02 06:00:00",93010,93850,99020,98830
"1998-08-02 12:00:00",93140,93960,99240,99040
"1998-08-02 18:00:00",93220,93990,99170,98960
"1998-08-03 00:00:00",93320,94130,99230,99040
"1998-08-03 06:00:00",93400,94160,99260,99050
"1998-08-03 12:00:00",93510,94300,99300,99110
"1998-08-03 18:00:00",93510,94220,99320,99070
"1998-08-04 00:00:00",93550,94330,99460,99160
"1998-08-04 06:00:00",93500,94240,99460,99140
"1998-08-04 12:00:00",93560,94280,99580,99200
"1998-08-04 18:00:00",93470,94160,99380,99020
"1998-08-05 00:00:00",93560,94300,99440,99050
"1998-08-05 06:00:00",93490,94260,99200,98850
"1998-08-05 12:00:00",93590,94420,99100,98840
"1998-08-05 18:00:00",93670,94400,99240,98910
"1998-08-06 00:00:00",93810,94650,99310,99060
"1998-08-06 06:00:00",93810,94590,99450,98990
"1998-08-06 12:00:00",93760,94560,99340,98990
"1998-08-06 18:00:00",93650,94420,99260,98920
"1998-08-07 00:00:00",93760,94550,99420,99070
"1998-08-07 06:00:00",93650,94420,99360,99000
"1998-08-07 12:00:00",93660,94420,99510,99170
"1998-08-07 18:00:00",93580,94300,99350,99050
"1998-08-08 00:00:00",93680,94440,99500,99180
"1998-08-08 06:00:00",93560,94340,99410,99090
"1998-08-08 12:00:00",93520,94270,99390,99080
"1998-08-08 18:00:00",93400,94130,99270,98970
"1998-08-09 00:00:00",93490,94210,99400,99090
"1998-08-09 06:00:00",93400,94110,99330,99010
"1998-08-09 12:00:00",93340,94040,99340,98970
"1998-08-09 18:00:00",93200,93910,99190,98850
"1998-08-10 00:00:00",93350,94100,99330,98980
"1998-08-10 06:00:00",93410,94180,99420,99050
"1998-08-10 12:00:00",93490,94230,99510,99180
"1998-08-10 18:00:00",93480,94190,99430,99080
"1998-08-11 00:00:00",93630,94350,99570,99230
"1998-08-11 06:00:00",93600,94350,99500,99180
"1998-08-11 12:00:00",93590,94360,99550,99230
"1998-08-11 18:00:00",93500,94260,99460,99100
"1998-08-12 00:00:00",93580,94380,99410,99130
"1998-08-12 06:00:00",93530,94270,99320,99030
"1998-08-12 12:00:00",93390,94140,99310,98980
"1998-08-12 18:00:00",93240,93980,99090,98770
"1998-08-13 00:00:00",93280,93960,99080,98770
"1998-08-13 06:00:00",93080,93790,98950,98620
"1998-08-13 12:00:00",92940,93650,98910,98610
"1998-08-13 18:00:00",92770,93500,98710,98410
"1998-08-14 00:00:00",92890,93620,98760,98470
"1998-08-14 06:00:00",92770,93580,98670,98430
"1998-08-14 12:00:00",92860,93680,98880,98600
"1998-08-14 18:00:00",92830,93600,98800,98510
"1998-08-15 00:00:00",93040,93800,99010,98710
"1998-08-15 06:00:00",93130,93890,99180,98860
"1998-08-15 12:00:00",93220,93950,99270,98990
"1998-08-15 18:00:00",93340,94060,99310,99050
"1998-08-16 00:00:00",93620,94330,99480,99190
"1998-08-16 06:00:00",93620,94360,99500,99210
"1998-08-16 12:00:00",93600,94360,99540,99230
"1998-08-16 18:00:00",93430,94160,99420,99060
"1998-08-17 00:00:00",93530,94270,99450,99120
"1998-08-17 06:00:00",93450,94220,99400,99080
"1998-08-17 12:00:00",93390,94120,99330,98990
"1998-08-17 18:00:00",93220,93960,99160,98850
"1998-08-18 00:00:00",93290,94040,99220,98920
"1998-08-18 06:00:00",93180,93970,99180,98890
"1998-08-18 12:00:00",93160,93880,99090,98770
"1998-08-18 18:00:00",93050,93770,98950,98640
"1998-08-19 00:00:00",93130,93870,98990,98710
"1998-08-19 06:00:00",93110,93860,98930,98620
"1998-08-19 12:00:00",93230,93980,99090,98790
"1998-08-19 18:00:00",93200,94000,99020,98790
"1998-08-20 00:00:00",93340,94130,99250,99000
"1998-08-20 06:00:00",93250,93980,99150,98820
"1998-08-20 12:00:00",93210,93920,99110,98780
"1998-08-20 18:00:00",93210,93940,99120,98810
"1998-08-21 00:00:00",93150,93870,99090,98780
"1998-08-21 06:00:00",93000,93700,98970,98660
"1998-08-21 12:00:00",92930,93640,98990,98700
"1998-08-21 18:00:00",92710,93350,98810,98500
"1998-08-22 00:00:00",92700,93350,98760,98470
"1998-08-22 06:00:00",92560,93260,98590,98300
"1998-08-22 12:00:00",92610,93320,98620,98300
"1998-08-22 18:00:00",92450,93170,98540,98200
"1998-08-23 00:00:00",92510,93180,98530,98180
"1998-08-23 06:00:00",92670,93380,98540,98200
"1998-08-23 12:00:00",92940,93720,98750,98480
"1998-08-23 18:00:00",92890,93720,98710,98510
"1998-08-24 00:00:00",93020,93820,98890,98710
"1998-08-24 06:00:00",92920,93660,98860,98630
"1998-08-24 12:00:00",92790,93450,98820,98520
"1998-08-24 18:00:00",92710,93370,98680,98370
"1998-08-25 00:00:00",92910,93660,98730,98490
"1998-08-25 06:00:00",93110,93870,98830,98530
"1998-08-25 12:00:00",93160,93990,98940,98670
"1998-08-25 18:00:00",93190,94020,98980,98760
"1998-08-26 00:00:00",93300,94090,99150,98870
"1998-08-26 06:00:00",93240,94020,99170,98870
"1998-08-26 12:00:00",93100,93910,99170,98860
"1998-08-26 18:00:00",92840,93530,98890,98590
"1998-08-27 00:00:00",92880,93600,98870,98580
"1998-08-27 06:00:00",92680,93480,98620,98420
"1998-08-27 12:00:00",92580,93350,98590,98350
"1998-08-27 18:00:00",92330,93180,98200,98020
"1998-08-28 00:00:00",92550,93420,98210,98060
"1998-08-28 06:00:00",92640,93470,98110,97950
"1998-08-28 12:00:00",92760,93610,98280,97990
"1998-08-28 18:00:00",92780,93570,98390,98080
"1998-08-29 00:00:00",92990,93780,98640,98270
"1998-08-29 06:00:00",93030,93810,98810,98420
"1998-08-29 12:00:00",93090,93890,99030,98680
"1998-08-29 18:00:00",93130,93940,99070,98740
"1998-08-30 00:00:00",93300,94120,99310,99020
"1998-08-30 06:00:00",93260,94100,99340,99070
"1998-08-30 12:00:00",93320,94120,99430,99130
"1998-08-30 18:00:00",93210,93980,99320,99030
"1998-08-31 00:00:00",93280,94050,99450,99130
"1998-08-31 06:00:00",93230,94020,99350,99090
"1998-08-31 12:00:00",93220,93970,99450,99100
"1998-08-31 18:00:00",93150,93920,99330,99010
"1998-09-01 00:00:00",93240,94050,99390,99100
"1998-09-01 06:00:00",93340,94130,99480,99200
"1998-09-01 12:00:00",93450,94230,99540,99280
"1998-09-01 18:00:00",93450,94200,99450,99210
"1998-09-02 00:00:00",93510,94300,99540,99340
"1998-09-02 06:00:00",93510,94310,99410,99270
"1998-09-02 12:00:00",93450,94300,99450,99300
"1998-09-02 18:00:00",93350,94130,99250,99100
"1998-09-03 00:00:00",93340,94170,99260,99140
"1998-09-03 06:00:00",93320,94100,99140,99000
"1998-09-03 12:00:00",93170,93930,99100,98930
"1998-09-03 18:00:00",93050,93750,98960,98710
"1998-09-04 00:00:00",93120,93890,99070,98780
"1998-09-04 06:00:00",92980,93790,98940,98660
"1998-09-04 12:00:00",92920,93730,98940,98660
"1998-09-04 18:00:00",92760,93550,98770,98480
"1998-09-05 00:00:00",92520,93410,98620,98430
"1998-09-05 06:00:00",92190,93110,98400,98360
"1998-09-05 12:00:00",92400,92990,98420,98080
"1998-09-05 18:00:00",92500,93120,98400,97990
"1998-09-06 00:00:00",92720,93360,98630,98170
"1998-09-06 06:00:00",92730,93520,98690,98440
"1998-09-06 12:00:00",92770,93590,98790,98500
"1998-09-06 18:00:00",92650,93460,98660,98370
"1998-09-07 00:00:00",92710,93520,98780,98500
"1998-09-07 06:00:00",92600,93400,98630,98380
"1998-09-07 12:00:00",92610,93380,98640,98330
"1998-09-07 18:00:00",92440,93200,98360,98150
"1998-09-08 00:00:00",92530,93320,98410,98220
"1998-09-08 06:00:00",92570,93320,98200,97980
"1998-09-08 12:00:00",92680,93420,98410,98090
"1998-09-08 18:00:00",92840,93540,98640,98280
"1998-09-09 00:00:00",93110,93840,98910,98600
"1998-09-09 06:00:00",93150,93890,99060,98680
"1998-09-09 12:00:00",93150,93950,99180,98840
"1998-09-09 18:00:00",93160,93890,99100,98750
"1998-09-10 00:00:00",93280,94050,99270,99040
"1998-09-10 06:00:00",93160,93950,99170,98890
"1998-09-10 12:00:00",93130,93880,99200,98940
"1998-09-10 18:00:00",92920,93620,98980,98720
"1998-09-11 00:00:00",92860,93610,98890,98660
"1998-09-11 06:00:00",92680,93520,98740,98580
"1998-09-11 12:00:00",92530,93420,98630,98480
"1998-09-11 18:00:00",92030,92890,98180,98050
"1998-09-12 00:00:00",91650,92540,97760,97700
"1998-09-12 06:00:00",91180,91940,97360,97210
"1998-09-12 12:00:00",91150,91800,97320,96950
"1998-09-12 18:00:00",91150,91650,97210,96770
"1998-09-13 00:00:00",91260,91780,97440,96900
"1998-09-13 06:00:00",91170,91880,97400,97040
"1998-09-13 12:00:00",91170,91880,97390,97060
"1998-09-13 18:00:00",91210,91810,97350,96860
"1998-09-14 00:00:00",91400,91870,97570,96900
"1998-09-14 06:00:00",91690,92260,97840,97460
"1998-09-14 12:00:00",91850,92600,98030,97730
"1998-09-14 18:00:00",92110,92790,98190,97820
"1998-09-15 00:00:00",92310,92950,98450,98000
"1998-09-15 06:00:00",92490,93160,98590,98250
"1998-09-15 12:00:00",92620,93290,98700,98350
"1998-09-15 18:00:00",92710,93360,98750,98390
"1998-09-16 00:00:00",92820,93500,98900,98550
"1998-09-16 06:00:00",92730,93450,98790,98490
"1998-09-16 12:00:00",92690,93440,98910,98660
"1998-09-16 18:00:00",92490,93280,98530,98340
"1998-09-17 00:00:00",92440,93200,98480,98250
"1998-09-17 06:00:00",92390,93070,98290,98010
"1998-09-17 12:00:00",92520,93210,98360,98050
"1998-09-17 18:00:00",92750,93470,98380,98070
"1998-09-18 00:00:00",93070,93750,98790,98410
"1998-09-18 06:00:00",93250,93950,99130,98760
"1998-09-18 12:00:00",93420,94200,99380,99090
"1998-09-18 18:00:00",93500,94290,99470,99220
"1998-09-19 00:00:00",93860,94720,99750,99530
"1998-09-19 06:00:00",93950,94810,99870,99650
"1998-09-19 12:00:00",94010,94850,100050,99730
"1998-09-19 18:00:00",93960,94800,99970,99690
"1998-09-20 00:00:00",94000,94890,99970,99770
"1998-09-20 06:00:00",94040,94850,100090,99750
"1998-09-20 12:00:00",94020,94850,100060,99710
"1998-09-20 18:00:00",93970,94760,99970,99600
"1998-09-21 00:00:00",93990,94750,99990,99600
"1998-09-21 06:00:00",93900,94680,99900,99480
"1998-09-21 12:00:00",93790,94600,99800,99450
"1998-09-21 18:00:00",93660,94500,99630,99350
"1998-09-22 00:00:00",93700,94550,99740,99480
"1998-09-22 06:00:00",93560,94440,99610,99360
"1998-09-22 12:00:00",93640,94440,99670,99340
"1998-09-22 18:00:00",93520,94280,99540,99250
"1998-09-23 00:00:00",93570,94330,99590,99270
"1998-09-23 06:00:00",93520,94350,99500,99300
"1998-09-23 12:00:00",93540,94350,99620,99310
"1998-09-23 18:00:00",93490,94300,99540,99290
"1998-09-24 00:00:00",93620,94460,99610,99420
"1998-09-24 06:00:00",93600,94410,99570,99410
"1998-09-24 12:00:00",93550,94410,99530,99430
"1998-09-24 18:00:00",93380,94200,99350,99240
"1998-09-25 00:00:00",93410,94260,99290,99250
"1998-09-25 06:00:00",93270,94160,99050,99050
"1998-09-25 12:00:00",93140,94000,99160,98960
"1998-09-25 18:00:00",93060,93890,99060,98880
"1998-09-26 00:00:00",93040,93780,99190,98920
"1998-09-26 06:00:00",92870,93720,98950,98860
"1998-09-26 12:00:00",92800,93650,99010,98920
"1998-09-26 18:00:00",92560,93490,98750,98720
"1998-09-27 00:00:00",92480,93340,98720,98600
"1998-09-27 06:00:00",92470,93220,98560,98360
"1998-09-27 12:00:00",92480,93220,98590,98380
"1998-09-27 18:00:00",92260,92950,98450,98190
"1998-09-28 00:00:00",92200,92830,98440,98140
"1998-09-28 06:00:00",92250,92920,98390,98120
"1998-09-28 12:00:00",92260,92950,98490,98180
"1998-09-28 18:00:00",92270,93050,98410,98170
"1998-09-29 00:00:00",92370,93130,98450,98180
"1998-09-29 06:00:00",92400,93200,98430,98180
"1998-09-29 12:00:00",92480,93270,98690,98350
"1998-09-29 18:00:00",92520,93290,98710,98370
"1998-09-30 00:00:00",92610,93390,98810,98530
"1998-09-30 06:00:00",92490,93290,98650,98450
"1998-09-30 12:00:00",92450,93340,98630,98580
"1998-09-30 18:00:00",92310,93220,98410,98400
"1998-10-01 00:00:00",92200,93090,98370,98300
"1998-10-01 06:00:00",92160,93030,98360,98200
"1998-10-01 12:00:00",92260,93040,98560,98330
"1998-10-01 18:00:00",92270,93010,98450,98200
"1998-10-02 00:00:00",92270,93010,98460,98200
"1998-10-02 06:00:00",92200,92980,98440,98120
"1998-10-02 12:00:00",92230,92980,98460,98160
"1998-10-02 18:00:00",92180,92970,98420,98150
"1998-10-03 00:00:00",92240,93060,98470,98210
"1998-10-03 06:00:00",92200,92970,98340,98100
"1998-10-03 12:00:00",92260,93020,98410,98140
"1998-10-03 18:00:00",92270,93040,98420,98070
"1998-10-04 00:00:00",92350,93140,98510,98230
"1998-10-04 06:00:00",92150,93030,98370,98160
"1998-10-04 12:00:00",92190,93020,98510,98270
"1998-10-04 18:00:00",92200,92990,98420,98220
"1998-10-05 00:00:00",92250,93150,98320,98330
"1998-10-05 06:00:00",92100,93040,98030,98080
"1998-10-05 12:00:00",92120,93060,98130,98090
"1998-10-05 18:00:00",92190,93070,98280,98190
"1998-10-06 00:00:00",92270,93200,98490,98390
"1998-10-06 06:00:00",92180,93240,98410,98410
"1998-10-06 12:00:00",92390,93390,98690,98560
"1998-10-06 18:00:00",92640,93490,98640,98430
"1998-10-07 00:00:00",92600,93480,98590,98390
"1998-10-07 06:00:00",92380,93140,98450,98020
"1998-10-07 12:00:00",92380,93090,98580,98280
"1998-10-07 18:00:00",92580,93420,98610,98490
"1998-10-08 00:00:00",92740,93600,98730,98590
"1998-10-08 06:00:00",92630,93490,98800,98600
"1998-10-08 12:00:00",92920,93760,99140,99000
"1998-10-08 18:00:00",93140,93990,99270,99100
"1998-10-09 00:00:00",93380,94280,99520,99400
"1998-10-09 06:00:00",93490,94360,99590,99390
"1998-10-09 12:00:00",93600,94420,99790,99500
"1998-10-09 18:00:00",93440,94190,99680,99330
"1998-10-10 00:00:00",93400,94140,99720,99380
"1998-10-10 06:00:00",93330,94090,99650,99300
"1998-10-10 12:00:00",93360,94100,99740,99430
"1998-10-10 18:00:00",93260,93950,99570,99310
"1998-10-11 00:00:00",93370,94120,99630,99350
"1998-10-11 06:00:00",93250,93990,99490,99100
"1998-10-11 12:00:00",93160,93920,99380,99100
"1998-10-11 18:00:00",92870,93560,99060,98730
"1998-10-12 00:00:00",92800,93490,98940,98610
"1998-10-12 06:00:00",92640,93380,98680,98420
"1998-10-12 12:00:00",92620,93340,98600,98350
"1998-10-12 18:00:00",92530,93150,98420,98130
"1998-10-13 00:00:00",92930,93570,98590,98240
"1998-10-13 06:00:00",93220,93800,98940,98480
"1998-10-13 12:00:00",93490,94200,99450,99060
"1998-10-13 18:00:00",93570,94330,99680,99320
"1998-10-14 00:00:00",93740,94530,99840,99600
"1998-10-14 06:00:00",93800,94580,99970,99710
"1998-10-14 12:00:00",93840,94620,100060,99780
"1998-10-14 18:00:00",93830,94550,1e+05,99710
"1998-10-15 00:00:00",93920,94620,100060,99780
"1998-10-15 06:00:00",93870,94620,99990,99660
"1998-10-15 12:00:00",93750,94510,99900,99600
"1998-10-15 18:00:00",93620,94390,99790,99500
"1998-10-16 00:00:00",93750,94530,99930,99640
"1998-10-16 06:00:00",93700,94480,99940,99660
"1998-10-16 12:00:00",93700,94490,99980,99680
"1998-10-16 18:00:00",93640,94390,99890,99620
"1998-10-17 00:00:00",93680,94450,99880,99660
"1998-10-17 06:00:00",93490,94330,99780,99580
"1998-10-17 12:00:00",93430,94210,99740,99570
"1998-10-17 18:00:00",93360,94140,99530,99340
"1998-10-18 00:00:00",93270,94100,99520,99370
"1998-10-18 06:00:00",93250,94050,99380,99200
"1998-10-18 12:00:00",93170,93970,99310,99130
"1998-10-18 18:00:00",92980,93840,99130,98960
"1998-10-19 00:00:00",92870,93730,99040,98860
"1998-10-19 06:00:00",92670,93550,98770,98650
"1998-10-19 12:00:00",92490,93330,98590,98420
"1998-10-19 18:00:00",92620,93340,98480,98290
"1998-10-20 00:00:00",92860,93600,98600,98350
"1998-10-20 06:00:00",92990,93670,98750,98310
"1998-10-20 12:00:00",93370,94090,99160,98760
"1998-10-20 18:00:00",93590,94350,99490,99050
"1998-10-21 00:00:00",93920,94770,99980,99690
"1998-10-21 06:00:00",94080,94890,100120,99780
"1998-10-21 12:00:00",94250,95030,100400,100060
"1998-10-21 18:00:00",94260,95010,100430,100110
"1998-10-22 00:00:00",94330,95090,100530,100250
"1998-10-22 06:00:00",94350,95150,100540,100280
"1998-10-22 12:00:00",94350,95110,100610,100270
"1998-10-22 18:00:00",94290,95030,100540,100180
"1998-10-23 00:00:00",94290,95010,100490,100140
"1998-10-23 06:00:00",94110,94830,100350,99980
"1998-10-23 12:00:00",93990,94700,100240,99820
"1998-10-23 18:00:00",93750,94430,99980,99560
"1998-10-24 00:00:00",93510,94170,99810,99350
"1998-10-24 06:00:00",93170,93860,99310,98940
"1998-10-24 12:00:00",93130,93850,99240,98870
"1998-10-24 18:00:00",92880,93650,98980,98650
"1998-10-25 00:00:00",92750,93460,98930,98520
"1998-10-25 06:00:00",92090,92920,98370,98230
"1998-10-25 12:00:00",91970,92700,98160,97960
"1998-10-25 18:00:00",92020,92550,98040,97580
"1998-10-26 00:00:00",92250,92840,98250,97660
"1998-10-26 06:00:00",92390,93050,98350,97800
"1998-10-26 12:00:00",92680,93290,98690,98170
"1998-10-26 18:00:00",92850,93500,98900,98370
"1998-10-27 00:00:00",93040,93690,99150,98720
"1998-10-27 06:00:00",93520,94070,99500,99010
"1998-10-27 12:00:00",93730,94400,99940,99550
"1998-10-27 18:00:00",93680,94450,100050,99720
"1998-10-28 00:00:00",93650,94360,100190,99850
"1998-10-28 06:00:00",93440,94180,99990,99710
"1998-10-28 12:00:00",93490,94110,99950,99620
"1998-10-28 18:00:00",93290,93910,99720,99400
"1998-10-29 00:00:00",93260,93940,99750,99460
"1998-10-29 06:00:00",92890,93570,99490,99190
"1998-10-29 12:00:00",92840,93570,99550,99240
"1998-10-29 18:00:00",93080,93670,99280,98900
"1998-10-30 00:00:00",93400,94040,99400,98940
"1998-10-30 06:00:00",93390,94090,99360,98990
"1998-10-30 12:00:00",93210,93880,99240,98850
"1998-10-30 18:00:00",92900,93540,99120,98630
"1998-10-31 00:00:00",92950,93600,99180,98710
"1998-10-31 06:00:00",93080,93800,99160,98770
"1998-10-31 12:00:00",93000,93770,99220,98920
"1998-10-31 18:00:00",92800,93570,98980,98710
"1998-11-01 00:00:00",92630,93350,98970,98590
"1998-11-01 06:00:00",92200,92810,98600,98330
"1998-11-01 12:00:00",92080,92820,98500,98240
"1998-11-01 18:00:00",92010,92700,98310,98040
"1998-11-02 00:00:00",92280,93000,98380,98020
"1998-11-02 06:00:00",92310,93070,98300,97920
"1998-11-02 12:00:00",92370,93160,98510,98190
"1998-11-02 18:00:00",92250,93060,98530,98240
"1998-11-03 00:00:00",92450,93150,98630,98350
"1998-11-03 06:00:00",92250,93010,98550,98360
"1998-11-03 12:00:00",92210,93010,98580,98380
"1998-11-03 18:00:00",91990,92840,98360,98220
"1998-11-04 00:00:00",92030,92820,98500,98350
"1998-11-04 06:00:00",91770,92670,98250,98170
"1998-11-04 12:00:00",91830,92620,98300,98160
"1998-11-04 18:00:00",92010,92800,98310,98130
"1998-11-05 00:00:00",92220,93040,98540,98350
"1998-11-05 06:00:00",92570,93270,98730,98430
"1998-11-05 12:00:00",93090,93820,99140,98770
"1998-11-05 18:00:00",93380,94190,99330,99030
"1998-11-06 00:00:00",93590,94410,99560,99260
"1998-11-06 06:00:00",93680,94430,99610,99300
"1998-11-06 12:00:00",93740,94530,99740,99440
"1998-11-06 18:00:00",93680,94460,99610,99280
"1998-11-07 00:00:00",93870,94670,99790,99420
"1998-11-07 06:00:00",93950,94740,100010,99550
"1998-11-07 12:00:00",94070,94900,100110,99730
"1998-11-07 18:00:00",94130,94920,100220,99850
"1998-11-08 00:00:00",94260,95040,100370,100060
"1998-11-08 06:00:00",94250,94990,100440,100100
"1998-11-08 12:00:00",94240,94970,100500,100140
"1998-11-08 18:00:00",94080,94810,100420,100080
"1998-11-09 00:00:00",94000,94670,100320,99920
"1998-11-09 06:00:00",93820,94530,100160,99750
"1998-11-09 12:00:00",93690,94400,100080,99670
"1998-11-09 18:00:00",93640,94370,99920,99540
"1998-11-10 00:00:00",93570,94290,99860,99540
"1998-11-10 06:00:00",93260,94020,99590,99310
"1998-11-10 12:00:00",93020,93810,99400,99180
"1998-11-10 18:00:00",92800,93500,98950,98740
"1998-11-11 00:00:00",92720,93410,98700,98370
"1998-11-11 06:00:00",92740,93370,98460,98060
"1998-11-11 12:00:00",93000,93720,98650,98270
"1998-11-11 18:00:00",93110,93900,98860,98410
"1998-11-12 00:00:00",92950,93800,98920,98490
"1998-11-12 06:00:00",92750,93620,98940,98560
"1998-11-12 12:00:00",92640,93470,98860,98550
"1998-11-12 18:00:00",92490,93280,98590,98320
"1998-11-13 00:00:00",92560,93270,98530,98160
"1998-11-13 06:00:00",92580,93340,98550,98110
"1998-11-13 12:00:00",92570,93390,98740,98300
"1998-11-13 18:00:00",92380,93210,98620,98340
"1998-11-14 00:00:00",92280,93050,98620,98280
"1998-11-14 06:00:00",92200,92970,98440,98160
"1998-11-14 12:00:00",92070,92880,98390,98260
"1998-11-14 18:00:00",92030,92750,98150,97860
"1998-11-15 00:00:00",91990,92620,98370,97820
"1998-11-15 06:00:00",92220,92730,98390,97810
"1998-11-15 12:00:00",92540,93140,98790,98340
"1998-11-15 18:00:00",92670,93370,98880,98510
"1998-11-16 00:00:00",92900,93530,99110,98690
"1998-11-16 06:00:00",92920,93550,99140,98700
"1998-11-16 12:00:00",92980,93660,99140,98740
"1998-11-16 18:00:00",92940,93570,98940,98540
"1998-11-17 00:00:00",93210,93840,99210,98650
"1998-11-17 06:00:00",93380,94020,99470,98950
"1998-11-17 12:00:00",93410,94170,99620,99300
"1998-11-17 18:00:00",93330,94150,99500,99250
"1998-11-18 00:00:00",93330,94200,99450,99260
"1998-11-18 06:00:00",93320,94210,99410,99250
"1998-11-18 12:00:00",93280,94160,99440,99200
"1998-11-18 18:00:00",93280,94160,99340,99210
"1998-11-19 00:00:00",93320,94190,99280,99120
"1998-11-19 06:00:00",93270,94120,99070,98870
"1998-11-19 12:00:00",93260,94080,99100,98840
"1998-11-19 18:00:00",93170,93940,99050,98730
"1998-11-20 00:00:00",93240,94050,99170,98880
"1998-11-20 06:00:00",93320,94090,99320,98940
"1998-11-20 12:00:00",93520,94320,99510,99130
"1998-11-20 18:00:00",93600,94370,99590,99190
"1998-11-21 00:00:00",93800,94600,99790,99420
"1998-11-21 06:00:00",93750,94450,99810,99300
"1998-11-21 12:00:00",93710,94560,99760,99320
"1998-11-21 18:00:00",93640,94520,99640,99230
"1998-11-22 00:00:00",93710,94580,99790,99320
"1998-11-22 06:00:00",93650,94440,99530,99030
"1998-11-22 12:00:00",93540,94350,99390,98910
"1998-11-22 18:00:00",93330,94100,99160,98610
"1998-11-23 00:00:00",93120,93860,99060,98470
"1998-11-23 06:00:00",92880,93590,98940,98260
