"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1987-07-16 00:00:00",74,68,48,45
"1987-07-16 06:00:00",74,66,52,48
"1987-07-16 12:00:00",62,60,50,41
"1987-07-16 18:00:00",76,58,52,44
"1987-07-17 00:00:00",90,74,57,47
"1987-07-17 06:00:00",87,78,69,56
"1987-07-17 12:00:00",77,58,70,55
"1987-07-17 18:00:00",80,60,70,56
"1987-07-18 00:00:00",98,82,85,76
"1987-07-18 06:00:00",97,95,94,91
"1987-07-18 12:00:00",90,78,78,70
"1987-07-18 18:00:00",87,78,74,72
"1987-07-19 00:00:00",94,86,72,70
"1987-07-19 06:00:00",90,90,76,73
"1987-07-19 12:00:00",83,72,65,56
"1987-07-19 18:00:00",77,65,58,56
"1987-07-20 00:00:00",87,82,55,64
"1987-07-20 06:00:00",68,73,50,58
"1987-07-20 12:00:00",48,49,42,45
"1987-07-20 18:00:00",50,45,43,45
"1987-07-21 00:00:00",77,63,58,59
"1987-07-21 06:00:00",68,66,65,63
"1987-07-21 12:00:00",51,48,55,50
"1987-07-21 18:00:00",50,44,51,50
"1987-07-22 00:00:00",68,57,58,56
"1987-07-22 06:00:00",70,64,60,60
"1987-07-22 12:00:00",56,51,49,46
"1987-07-22 18:00:00",49,46,47,46
"1987-07-23 00:00:00",58,52,51,49
"1987-07-23 06:00:00",57,51,53,51
"1987-07-23 12:00:00",56,47,46,42
"1987-07-23 18:00:00",49,44,46,43
"1987-07-24 00:00:00",59,50,47,42
"1987-07-24 06:00:00",74,59,55,46
"1987-07-24 12:00:00",59,50,57,44
"1987-07-24 18:00:00",72,52,59,51
"1987-07-25 00:00:00",89,76,64,65
"1987-07-25 06:00:00",82,82,59,59
"1987-07-25 12:00:00",67,61,52,47
"1987-07-25 18:00:00",72,56,50,48
"1987-07-26 00:00:00",84,76,52,54
"1987-07-26 06:00:00",78,79,60,57
"1987-07-26 12:00:00",75,77,59,56
"1987-07-26 18:00:00",67,79,54,57
"1987-07-27 00:00:00",83,92,77,78
"1987-07-27 06:00:00",82,81,80,87
"1987-07-27 12:00:00",66,65,75,70
"1987-07-27 18:00:00",62,53,67,60
"1987-07-28 00:00:00",75,62,63,60
"1987-07-28 06:00:00",79,73,70,63
"1987-07-28 12:00:00",60,64,66,60
"1987-07-28 18:00:00",49,53,60,55
"1987-07-29 00:00:00",69,68,62,62
"1987-07-29 06:00:00",77,71,62,61
"1987-07-29 12:00:00",60,62,64,57
"1987-07-29 18:00:00",62,59,64,55
"1987-07-30 00:00:00",84,76,70,63
"1987-07-30 06:00:00",94,87,77,69
"1987-07-30 12:00:00",91,73,67,57
"1987-07-30 18:00:00",87,70,74,62
"1987-07-31 00:00:00",97,84,81,78
"1987-07-31 06:00:00",91,85,79,78
"1987-07-31 12:00:00",81,83,80,77
"1987-07-31 18:00:00",75,80,80,81
"1987-08-01 00:00:00",93,92,77,79
"1987-08-01 06:00:00",94,83,72,70
"1987-08-01 12:00:00",70,67,67,67
"1987-08-01 18:00:00",65,64,61,60
"1987-08-02 00:00:00",82,77,63,60
"1987-08-02 06:00:00",78,75,63,58
"1987-08-02 12:00:00",59,68,62,58
"1987-08-02 18:00:00",53,59,56,55
"1987-08-03 00:00:00",75,73,58,63
"1987-08-03 06:00:00",74,74,64,65
"1987-08-03 12:00:00",52,62,58,60
"1987-08-03 18:00:00",48,51,56,59
"1987-08-04 00:00:00",67,71,66,73
"1987-08-04 06:00:00",83,83,68,74
"1987-08-04 12:00:00",57,60,66,69
"1987-08-04 18:00:00",59,65,64,69
"1987-08-05 00:00:00",76,80,62,73
"1987-08-05 06:00:00",74,87,67,72
"1987-08-05 12:00:00",60,83,58,63
"1987-08-05 18:00:00",58,79,51,63
"1987-08-06 00:00:00",89,92,64,80
"1987-08-06 06:00:00",91,87,77,82
"1987-08-06 12:00:00",66,69,62,63
"1987-08-06 18:00:00",62,66,63,64
"1987-08-07 00:00:00",87,88,79,81
"1987-08-07 06:00:00",93,96,89,93
"1987-08-07 12:00:00",75,83,71,71
"1987-08-07 18:00:00",62,70,60,68
"1987-08-08 00:00:00",73,83,61,68
"1987-08-08 06:00:00",74,83,65,69
"1987-08-08 12:00:00",65,78,55,58
"1987-08-08 18:00:00",55,67,58,65
"1987-08-09 00:00:00",67,81,59,70
"1987-08-09 06:00:00",79,82,58,70
"1987-08-09 12:00:00",61,71,47,55
"1987-08-09 18:00:00",51,54,44,50
"1987-08-10 00:00:00",60,61,44,49
"1987-08-10 06:00:00",60,67,51,57
"1987-08-10 12:00:00",44,56,43,50
"1987-08-10 18:00:00",44,50,42,48
"1987-08-11 00:00:00",69,70,42,51
"1987-08-11 06:00:00",78,76,49,57
"1987-08-11 12:00:00",55,68,43,48
"1987-08-11 18:00:00",51,64,45,51
"1987-08-12 00:00:00",71,81,49,57
"1987-08-12 06:00:00",75,85,56,64
"1987-08-12 12:00:00",57,73,49,57
"1987-08-12 18:00:00",52,66,47,52
"1987-08-13 00:00:00",77,84,52,61
"1987-08-13 06:00:00",75,86,56,66
"1987-08-13 12:00:00",54,67,44,52
"1987-08-13 18:00:00",47,64,40,46
"1987-08-14 00:00:00",72,82,45,52
"1987-08-14 06:00:00",82,84,49,57
"1987-08-14 12:00:00",51,61,44,45
"1987-08-14 18:00:00",51,50,48,47
"1987-08-15 00:00:00",70,66,47,49
"1987-08-15 06:00:00",84,84,56,56
"1987-08-15 12:00:00",59,66,49,51
"1987-08-15 18:00:00",45,53,52,53
"1987-08-16 00:00:00",65,72,55,62
"1987-08-16 06:00:00",71,81,58,67
"1987-08-16 12:00:00",49,58,59,64
"1987-08-16 18:00:00",43,49,51,53
"1987-08-17 00:00:00",60,63,57,54
"1987-08-17 06:00:00",66,68,64,58
"1987-08-17 12:00:00",51,55,59,55
"1987-08-17 18:00:00",50,51,60,57
"1987-08-18 00:00:00",89,77,68,62
"1987-08-18 06:00:00",98,89,80,72
"1987-08-18 12:00:00",81,74,76,67
"1987-08-18 18:00:00",76,75,70,68
"1987-08-19 00:00:00",85,83,68,69
"1987-08-19 06:00:00",85,87,67,69
"1987-08-19 12:00:00",56,64,53,56
"1987-08-19 18:00:00",50,57,53,58
"1987-08-20 00:00:00",70,66,56,58
"1987-08-20 06:00:00",84,75,60,58
"1987-08-20 12:00:00",59,63,58,56
"1987-08-20 18:00:00",61,68,59,56
"1987-08-21 00:00:00",71,79,62,60
"1987-08-21 06:00:00",80,87,67,63
"1987-08-21 12:00:00",66,71,64,61
"1987-08-21 18:00:00",55,60,62,60
"1987-08-22 00:00:00",68,75,66,62
"1987-08-22 06:00:00",75,81,68,63
"1987-08-22 12:00:00",73,72,68,62
"1987-08-22 18:00:00",68,66,66,61
"1987-08-23 00:00:00",88,77,64,61
"1987-08-23 06:00:00",86,79,67,65
"1987-08-23 12:00:00",76,70,61,62
"1987-08-23 18:00:00",71,60,62,63
"1987-08-24 00:00:00",90,76,67,63
"1987-08-24 06:00:00",96,88,87,76
"1987-08-24 12:00:00",82,62,77,63
"1987-08-24 18:00:00",89,64,81,74
"1987-08-25 00:00:00",96,83,81,81
"1987-08-25 06:00:00",96,91,83,89
"1987-08-25 12:00:00",84,83,72,77
"1987-08-25 18:00:00",74,86,59,72
"1987-08-26 00:00:00",85,89,65,66
"1987-08-26 06:00:00",90,83,73,71
"1987-08-26 12:00:00",70,67,60,54
"1987-08-26 18:00:00",63,56,59,48
"1987-08-27 00:00:00",73,67,62,56
"1987-08-27 06:00:00",80,73,66,59
"1987-08-27 12:00:00",68,57,61,50
"1987-08-27 18:00:00",61,48,59,48
"1987-08-28 00:00:00",69,60,60,56
"1987-08-28 06:00:00",64,63,56,53
"1987-08-28 12:00:00",65,63,52,54
"1987-08-28 18:00:00",53,53,50,52
"1987-08-29 00:00:00",78,74,53,55
"1987-08-29 06:00:00",85,82,55,60
"1987-08-29 12:00:00",56,58,51,52
"1987-08-29 18:00:00",51,49,48,45
"1987-08-30 00:00:00",66,57,50,47
"1987-08-30 06:00:00",71,64,52,51
"1987-08-30 12:00:00",55,55,50,45
"1987-08-30 18:00:00",47,45,47,45
"1987-08-31 00:00:00",51,51,46,48
"1987-08-31 06:00:00",52,54,49,50
"1987-08-31 12:00:00",47,49,41,42
"1987-08-31 18:00:00",44,41,44,44
"1987-09-01 00:00:00",56,49,49,47
"1987-09-01 06:00:00",57,51,56,49
"1987-09-01 12:00:00",53,49,61,52
"1987-09-01 18:00:00",56,46,67,60
"1987-09-02 00:00:00",78,61,68,64
"1987-09-02 06:00:00",78,66,69,67
"1987-09-02 12:00:00",73,59,62,59
"1987-09-02 18:00:00",75,62,61,61
"1987-09-03 00:00:00",90,71,66,66
"1987-09-03 06:00:00",87,75,65,67
"1987-09-03 12:00:00",93,80,70,73
"1987-09-03 18:00:00",89,79,69,75
"1987-09-04 00:00:00",93,82,70,73
"1987-09-04 06:00:00",86,80,67,67
"1987-09-04 12:00:00",83,76,64,62
"1987-09-04 18:00:00",85,79,68,68
"1987-09-05 00:00:00",87,82,69,71
"1987-09-05 06:00:00",88,88,68,70
"1987-09-05 12:00:00",84,78,70,71
"1987-09-05 18:00:00",89,84,74,76
"1987-09-06 00:00:00",90,93,72,77
"1987-09-06 06:00:00",84,83,72,75
"1987-09-06 12:00:00",78,79,69,74
"1987-09-06 18:00:00",75,83,64,72
"1987-09-07 00:00:00",93,98,76,80
"1987-09-07 06:00:00",88,88,77,83
"1987-09-07 12:00:00",67,69,69,74
"1987-09-07 18:00:00",62,60,64,67
"1987-09-08 00:00:00",68,63,63,64
"1987-09-08 06:00:00",79,74,66,70
"1987-09-08 12:00:00",67,66,63,65
"1987-09-08 18:00:00",68,64,64,67
"1987-09-09 00:00:00",88,81,73,74
"1987-09-09 06:00:00",91,92,81,84
"1987-09-09 12:00:00",79,80,71,74
"1987-09-09 18:00:00",76,77,69,76
"1987-09-10 00:00:00",84,82,70,77
"1987-09-10 06:00:00",84,88,73,77
"1987-09-10 12:00:00",72,76,68,70
"1987-09-10 18:00:00",61,64,67,70
"1987-09-11 00:00:00",68,68,69,73
"1987-09-11 06:00:00",71,70,73,76
"1987-09-11 12:00:00",64,63,63,64
"1987-09-11 18:00:00",60,62,63,63
"1987-09-12 00:00:00",62,64,62,61
"1987-09-12 06:00:00",72,72,67,64
"1987-09-12 12:00:00",62,64,60,59
"1987-09-12 18:00:00",60,57,56,55
"1987-09-13 00:00:00",74,67,50,51
"1987-09-13 06:00:00",75,67,57,54
"1987-09-13 12:00:00",57,53,50,45
"1987-09-13 18:00:00",55,46,51,45
"1987-09-14 00:00:00",74,56,49,43
"1987-09-14 06:00:00",76,62,50,44
"1987-09-14 12:00:00",55,47,43,37
"1987-09-14 18:00:00",57,47,47,41
"1987-09-15 00:00:00",77,60,35,29
"1987-09-15 06:00:00",71,64,44,33
"1987-09-15 12:00:00",59,53,45,36
"1987-09-15 18:00:00",58,50,49,41
"1987-09-16 00:00:00",68,61,43,41
"1987-09-16 06:00:00",70,71,42,41
"1987-09-16 12:00:00",60,63,42,44
"1987-09-16 18:00:00",56,57,47,48
"1987-09-17 00:00:00",62,61,44,46
"1987-09-17 06:00:00",58,59,43,42
"1987-09-17 12:00:00",54,52,43,41
"1987-09-17 18:00:00",52,46,43,41
"1987-09-18 00:00:00",57,52,39,39
"1987-09-18 06:00:00",56,57,43,40
"1987-09-18 12:00:00",51,49,43,38
"1987-09-18 18:00:00",51,45,43,39
"1987-09-19 00:00:00",59,48,41,39
"1987-09-19 06:00:00",61,57,42,40
"1987-09-19 12:00:00",49,46,43,41
"1987-09-19 18:00:00",50,43,43,41
"1987-09-20 00:00:00",72,59,45,42
"1987-09-20 06:00:00",73,64,53,50
"1987-09-20 12:00:00",58,54,49,48
"1987-09-20 18:00:00",57,51,53,53
"1987-09-21 00:00:00",67,61,49,50
"1987-09-21 06:00:00",66,62,57,55
"1987-09-21 12:00:00",57,54,53,50
"1987-09-21 18:00:00",54,48,51,51
"1987-09-22 00:00:00",70,60,48,53
"1987-09-22 06:00:00",70,58,54,55
"1987-09-22 12:00:00",55,54,47,45
"1987-09-22 18:00:00",54,46,45,46
"1987-09-23 00:00:00",69,56,43,44
"1987-09-23 06:00:00",73,58,54,45
"1987-09-23 12:00:00",62,49,58,46
"1987-09-23 18:00:00",73,55,63,56
"1987-09-24 00:00:00",87,70,71,60
"1987-09-24 06:00:00",89,81,74,68
"1987-09-24 12:00:00",79,72,74,73
"1987-09-24 18:00:00",83,82,79,84
"1987-09-25 00:00:00",89,94,76,83
"1987-09-25 06:00:00",78,86,76,80
"1987-09-25 12:00:00",78,82,72,75
"1987-09-25 18:00:00",76,80,78,80
"1987-09-26 00:00:00",97,96,75,76
"1987-09-26 06:00:00",94,92,86,82
"1987-09-26 12:00:00",74,71,64,64
"1987-09-26 18:00:00",72,65,54,56
"1987-09-27 00:00:00",80,71,57,56
"1987-09-27 06:00:00",85,79,63,64
"1987-09-27 12:00:00",79,72,56,54
"1987-09-27 18:00:00",84,88,63,64
"1987-09-28 00:00:00",84,88,70,68
"1987-09-28 06:00:00",93,96,78,75
"1987-09-28 12:00:00",93,98,78,75
"1987-09-28 18:00:00",95,100,79,84
"1987-09-29 00:00:00",87,89,78,92
"1987-09-29 06:00:00",96,94,91,99
"1987-09-29 12:00:00",82,82,78,82
"1987-09-29 18:00:00",86,83,81,89
"1987-09-30 00:00:00",84,81,85,86
"1987-09-30 06:00:00",93,91,93,87
"1987-09-30 12:00:00",65,65,75,67
"1987-09-30 18:00:00",59,60,60,57
"1987-10-01 00:00:00",79,73,62,59
"1987-10-01 06:00:00",85,82,65,70
"1987-10-01 12:00:00",63,65,66,63
"1987-10-01 18:00:00",60,62,57,58
"1987-10-02 00:00:00",83,86,70,77
"1987-10-02 06:00:00",94,94,79,82
"1987-10-02 12:00:00",68,71,71,69
"1987-10-02 18:00:00",62,67,67,64
"1987-10-03 00:00:00",85,82,68,64
"1987-10-03 06:00:00",90,91,77,72
"1987-10-03 12:00:00",67,71,69,70
"1987-10-03 18:00:00",68,74,74,75
"1987-10-04 00:00:00",72,75,71,73
"1987-10-04 06:00:00",86,90,85,80
"1987-10-04 12:00:00",66,70,86,74
"1987-10-04 18:00:00",70,67,93,84
"1987-10-05 00:00:00",83,79,90,78
"1987-10-05 06:00:00",96,94,100,96
"1987-10-05 12:00:00",87,80,97,84
"1987-10-05 18:00:00",100,86,100,95
"1987-10-06 00:00:00",92,88,93,93
"1987-10-06 06:00:00",100,100,90,100
"1987-10-06 12:00:00",86,89,77,84
"1987-10-06 18:00:00",87,89,75,84
"1987-10-07 00:00:00",93,90,76,75
"1987-10-07 06:00:00",91,87,77,69
"1987-10-07 12:00:00",78,74,78,72
"1987-10-07 18:00:00",84,79,84,79
"1987-10-08 00:00:00",98,92,80,74
"1987-10-08 06:00:00",94,93,79,73
"1987-10-08 12:00:00",88,77,85,77
"1987-10-08 18:00:00",88,84,95,93
"1987-10-09 00:00:00",88,88,79,86
"1987-10-09 06:00:00",85,82,75,84
"1987-10-09 12:00:00",77,79,64,76
"1987-10-09 18:00:00",89,95,81,97
"1987-10-10 00:00:00",100,100,74,83
"1987-10-10 06:00:00",100,100,88,90
"1987-10-10 12:00:00",75,88,81,82
"1987-10-10 18:00:00",92,94,93,95
"1987-10-11 00:00:00",85,85,80,80
"1987-10-11 06:00:00",91,92,79,82
"1987-10-11 12:00:00",96,90,90,87
"1987-10-11 18:00:00",100,93,89,88
"1987-10-12 00:00:00",98,93,91,89
"1987-10-12 06:00:00",94,91,84,80
"1987-10-12 12:00:00",100,95,90,85
"1987-10-12 18:00:00",92,89,79,81
"1987-10-13 00:00:00",86,89,82,85
"1987-10-13 06:00:00",93,96,82,85
"1987-10-13 12:00:00",79,86,73,79
"1987-10-13 18:00:00",77,79,72,75
"1987-10-14 00:00:00",79,82,74,72
"1987-10-14 06:00:00",90,81,84,76
"1987-10-14 12:00:00",85,77,77,72
"1987-10-14 18:00:00",87,77,81,78
"1987-10-15 00:00:00",91,91,83,78
"1987-10-15 06:00:00",91,87,83,78
"1987-10-15 12:00:00",79,76,88,82
"1987-10-15 18:00:00",84,79,87,84
"1987-10-16 00:00:00",88,85,88,87
"1987-10-16 06:00:00",94,92,91,94
"1987-10-16 12:00:00",84,76,78,77
"1987-10-16 18:00:00",89,77,73,75
"1987-10-17 00:00:00",90,82,66,66
"1987-10-17 06:00:00",97,92,76,70
"1987-10-17 12:00:00",82,77,71,65
"1987-10-17 18:00:00",82,73,71,66
"1987-10-18 00:00:00",91,91,61,62
"1987-10-18 06:00:00",88,89,65,66
"1987-10-18 12:00:00",83,87,59,67
"1987-10-18 18:00:00",91,91,61,69
"1987-10-19 00:00:00",96,92,60,72
"1987-10-19 06:00:00",98,98,64,76
"1987-10-19 12:00:00",82,85,65,75
"1987-10-19 18:00:00",80,86,70,77
"1987-10-20 00:00:00",74,85,65,73
"1987-10-20 06:00:00",88,92,80,80
"1987-10-20 12:00:00",77,80,66,66
"1987-10-20 18:00:00",81,77,77,74
"1987-10-21 00:00:00",86,83,79,73
"1987-10-21 06:00:00",96,92,92,86
"1987-10-21 12:00:00",90,85,78,79
"1987-10-21 18:00:00",92,87,80,85
"1987-10-22 00:00:00",93,90,74,76
"1987-10-22 06:00:00",100,100,88,85
"1987-10-22 12:00:00",98,91,85,85
"1987-10-22 18:00:00",100,93,85,87
"1987-10-23 00:00:00",93,92,79,84
"1987-10-23 06:00:00",97,94,79,82
"1987-10-23 12:00:00",100,99,79,77
"1987-10-23 18:00:00",95,93,78,81
"1987-10-24 00:00:00",95,96,71,74
"1987-10-24 06:00:00",85,82,68,66
"1987-10-24 12:00:00",94,93,64,63
"1987-10-24 18:00:00",89,85,66,66
"1987-10-25 00:00:00",90,88,59,55
"1987-10-25 06:00:00",82,84,65,57
"1987-10-25 12:00:00",89,86,55,53
"1987-10-25 18:00:00",89,90,61,67
"1987-10-26 00:00:00",95,93,62,68
"1987-10-26 06:00:00",100,100,72,81
"1987-10-26 12:00:00",94,93,63,76
"1987-10-26 18:00:00",100,100,67,87
"1987-10-27 00:00:00",98,98,67,84
"1987-10-27 06:00:00",100,100,74,92
"1987-10-27 12:00:00",98,98,78,91
"1987-10-27 18:00:00",98,98,93,100
"1987-10-28 00:00:00",99,96,90,93
"1987-10-28 06:00:00",100,100,100,100
"1987-10-28 12:00:00",95,95,89,92
"1987-10-28 18:00:00",100,100,88,100
"1987-10-29 00:00:00",98,98,80,91
"1987-10-29 06:00:00",100,100,85,94
"1987-10-29 12:00:00",95,98,89,92
"1987-10-29 18:00:00",100,100,84,93
"1987-10-30 00:00:00",99,96,82,88
"1987-10-30 06:00:00",98,99,78,80
"1987-10-30 12:00:00",96,100,78,89
"1987-10-30 18:00:00",91,100,83,93
"1987-10-31 00:00:00",92,100,85,96
"1987-10-31 06:00:00",93,95,86,96
"1987-10-31 12:00:00",82,87,75,91
"1987-10-31 18:00:00",84,90,74,86
"1987-11-01 00:00:00",86,91,75,87
"1987-11-01 06:00:00",91,90,78,81
"1987-11-01 12:00:00",89,86,79,85
"1987-11-01 18:00:00",85,86,79,83
"1987-11-02 00:00:00",89,91,80,80
"1987-11-02 06:00:00",88,91,84,83
"1987-11-02 12:00:00",85,86,79,83
"1987-11-02 18:00:00",86,86,82,85
"1987-11-03 00:00:00",91,93,76,80
"1987-11-03 06:00:00",88,85,75,77
"1987-11-03 12:00:00",79,76,71,72
"1987-11-03 18:00:00",81,81,71,72
"1987-11-04 00:00:00",89,92,70,77
"1987-11-04 06:00:00",94,95,75,78
"1987-11-04 12:00:00",83,79,74,72
"1987-11-04 18:00:00",83,79,70,68
"1987-11-05 00:00:00",87,87,69,74
"1987-11-05 06:00:00",88,83,85,83
"1987-11-05 12:00:00",80,72,84,80
"1987-11-05 18:00:00",76,69,78,75
"1987-11-06 00:00:00",63,58,69,61
"1987-11-06 06:00:00",63,58,69,59
"1987-11-06 12:00:00",59,54,59,52
"1987-11-06 18:00:00",61,55,66,58
"1987-11-07 00:00:00",62,57,57,56
"1987-11-07 06:00:00",64,62,68,63
"1987-11-07 12:00:00",70,63,71,70
"1987-11-07 18:00:00",77,68,73,72
"1987-11-08 00:00:00",93,85,78,73
"1987-11-08 06:00:00",96,88,83,75
"1987-11-08 12:00:00",96,93,92,88
"1987-11-08 18:00:00",93,87,94,91
"1987-11-09 00:00:00",97,100,93,96
"1987-11-09 06:00:00",100,99,94,96
"1987-11-09 12:00:00",91,92,83,86
"1987-11-09 18:00:00",99,98,89,92
"1987-11-10 00:00:00",100,100,92,94
"1987-11-10 06:00:00",98,100,90,90
"1987-11-10 12:00:00",98,98,87,85
"1987-11-10 18:00:00",99,100,85,79
"1987-11-11 00:00:00",97,98,84,78
"1987-11-11 06:00:00",93,91,81,72
"1987-11-11 12:00:00",77,81,79,77
"1987-11-11 18:00:00",81,83,85,94
"1987-11-12 00:00:00",93,87,85,97
"1987-11-12 06:00:00",100,100,97,100
"1987-11-12 12:00:00",96,94,85,89
"1987-11-12 18:00:00",90,88,88,89
"1987-11-13 00:00:00",92,94,88,92
"1987-11-13 06:00:00",91,90,95,99
"1987-11-13 12:00:00",94,92,87,93
"1987-11-13 18:00:00",91,91,85,88
"1987-11-14 00:00:00",96,100,86,92
"1987-11-14 06:00:00",90,98,80,85
"1987-11-14 12:00:00",76,88,69,74
"1987-11-14 18:00:00",80,92,71,75
"1987-11-15 00:00:00",100,100,76,82
"1987-11-15 06:00:00",89,93,75,75
"1987-11-15 12:00:00",79,89,76,80
"1987-11-15 18:00:00",87,94,88,93
"1987-11-16 00:00:00",92,95,69,85
"1987-11-16 06:00:00",97,94,71,85
"1987-11-16 12:00:00",77,79,63,68
"1987-11-16 18:00:00",90,81,78,69
"1987-11-17 00:00:00",71,72,82,73
"1987-11-17 06:00:00",79,77,77,74
"1987-11-17 12:00:00",66,71,54,63
"1987-11-17 18:00:00",74,75,62,72
"1987-11-18 00:00:00",85,77,58,63
"1987-11-18 06:00:00",82,75,61,59
"1987-11-18 12:00:00",60,58,54,54
"1987-11-18 18:00:00",73,67,54,52
"1987-11-19 00:00:00",66,63,60,62
"1987-11-19 06:00:00",68,67,59,55
"1987-11-19 12:00:00",68,60,60,55
"1987-11-19 18:00:00",79,70,65,55
"1987-11-20 00:00:00",87,79,79,70
"1987-11-20 06:00:00",82,82,87,97
"1987-11-20 12:00:00",65,80,70,83
"1987-11-20 18:00:00",60,70,52,68
"1987-11-21 00:00:00",62,65,57,68
"1987-11-21 06:00:00",66,64,52,58
"1987-11-21 12:00:00",60,62,56,62
"1987-11-21 18:00:00",63,66,41,52
"1987-11-22 00:00:00",67,67,57,65
"1987-11-22 06:00:00",72,72,58,67
"1987-11-22 12:00:00",61,58,49,61
"1987-11-22 18:00:00",59,60,53,52
"1987-11-23 00:00:00",86,81,87,70
"1987-11-23 06:00:00",94,89,97,89
"1987-11-23 12:00:00",90,85,96,97
"1987-11-23 18:00:00",97,100,93,98
"1987-11-24 00:00:00",100,100,100,99
"1987-11-24 06:00:00",100,100,91,93
"1987-11-24 12:00:00",100,100,92,96
"1987-11-24 18:00:00",100,100,80,89
"1987-11-25 00:00:00",100,100,81,86
"1987-11-25 06:00:00",91,89,73,72
"1987-11-25 12:00:00",97,92,83,84
"1987-11-25 18:00:00",100,96,90,82
"1987-11-26 00:00:00",98,96,92,88
"1987-11-26 06:00:00",99,100,92,90
"1987-11-26 12:00:00",100,100,97,91
"1987-11-26 18:00:00",96,98,86,79
"1987-11-27 00:00:00",100,99,88,81
"1987-11-27 06:00:00",93,95,71,78
"1987-11-27 12:00:00",91,96,74,81
"1987-11-27 18:00:00",86,94,70,72
"1987-11-28 00:00:00",85,90,77,76
"1987-11-28 06:00:00",87,90,74,74
"1987-11-28 12:00:00",93,97,76,79
"1987-11-28 18:00:00",89,91,70,71
"1987-11-29 00:00:00",98,99,80,81
"1987-11-29 06:00:00",95,98,77,85
"1987-11-29 12:00:00",97,100,88,92
"1987-11-29 18:00:00",96,100,84,86
"1987-11-30 00:00:00",95,99,80,86
"1987-11-30 06:00:00",89,93,75,78
"1987-11-30 12:00:00",94,100,82,80
"1987-11-30 18:00:00",92,96,84,82
"1987-12-01 00:00:00",96,95,87,85
"1987-12-01 06:00:00",93,94,76,78
"1987-12-01 12:00:00",90,94,80,79
"1987-12-01 18:00:00",89,94,78,76
"1987-12-02 00:00:00",97,100,87,89
"1987-12-02 06:00:00",94,98,84,87
"1987-12-02 12:00:00",84,87,82,87
"1987-12-02 18:00:00",94,96,88,88
"1987-12-03 00:00:00",95,100,78,87
"1987-12-03 06:00:00",99,100,94,93
"1987-12-03 12:00:00",90,98,90,91
"1987-12-03 18:00:00",96,100,98,97
"1987-12-04 00:00:00",99,100,97,98
"1987-12-04 06:00:00",100,100,100,100
"1987-12-04 12:00:00",99,96,100,100
"1987-12-04 18:00:00",100,100,100,100
"1987-12-05 00:00:00",99,100,100,100
"1987-12-05 06:00:00",100,100,100,100
"1987-12-05 12:00:00",100,100,100,100
"1987-12-05 18:00:00",100,100,98,100
"1987-12-06 00:00:00",100,100,98,100
"1987-12-06 06:00:00",99,100,87,91
"1987-12-06 12:00:00",90,89,81,79
"1987-12-06 18:00:00",94,90,89,85
"1987-12-07 00:00:00",96,93,85,84
"1987-12-07 06:00:00",94,92,80,86
"1987-12-07 12:00:00",88,87,69,74
"1987-12-07 18:00:00",87,90,82,79
"1987-12-08 00:00:00",93,95,91,93
"1987-12-08 06:00:00",98,97,96,100
"1987-12-08 12:00:00",95,100,73,81
"1987-12-08 18:00:00",97,100,78,82
"1987-12-09 00:00:00",88,95,79,84
"1987-12-09 06:00:00",100,100,89,94
"1987-12-09 12:00:00",75,83,83,90
"1987-12-09 18:00:00",96,100,91,97
"1987-12-10 00:00:00",73,60,78,84
"1987-12-10 06:00:00",94,95,82,83
"1987-12-10 12:00:00",83,87,86,94
"1987-12-10 18:00:00",84,85,90,95
"1987-12-11 00:00:00",61,63,87,92
"1987-12-11 06:00:00",63,65,73,74
"1987-12-11 12:00:00",71,57,60,60
"1987-12-11 18:00:00",64,62,58,55
"1987-12-12 00:00:00",68,58,71,55
"1987-12-12 06:00:00",80,69,72,61
"1987-12-12 12:00:00",84,80,84,74
"1987-12-12 18:00:00",87,83,93,84
"1987-12-13 00:00:00",91,82,96,91
"1987-12-13 06:00:00",97,90,100,100
"1987-12-13 12:00:00",90,98,98,100
"1987-12-13 18:00:00",98,100,97,100
"1987-12-14 00:00:00",100,100,98,100
"1987-12-14 06:00:00",100,100,98,95
"1987-12-14 12:00:00",99,100,98,95
"1987-12-14 18:00:00",100,100,96,94
"1987-12-15 00:00:00",94,99,96,100
"1987-12-15 06:00:00",93,96,92,93
"1987-12-15 12:00:00",83,88,84,91
"1987-12-15 18:00:00",93,96,88,96
"1987-12-16 00:00:00",87,92,80,89
"1987-12-16 06:00:00",93,96,75,82
"1987-12-16 12:00:00",82,84,65,72
"1987-12-16 18:00:00",92,88,63,61
"1987-12-17 00:00:00",76,71,68,65
"1987-12-17 06:00:00",85,83,68,67
"1987-12-17 12:00:00",81,75,56,52
"1987-12-17 18:00:00",85,80,57,49
"1987-12-18 00:00:00",75,69,58,48
"1987-12-18 06:00:00",79,74,63,50
"1987-12-18 12:00:00",79,74,64,52
"1987-12-18 18:00:00",86,84,74,61
"1987-12-19 00:00:00",93,82,77,67
"1987-12-19 06:00:00",95,88,87,81
"1987-12-19 12:00:00",74,79,79,86
"1987-12-19 18:00:00",78,83,75,85
"1987-12-20 00:00:00",72,67,63,75
"1987-12-20 06:00:00",73,68,67,69
"1987-12-20 12:00:00",65,65,55,56
"1987-12-20 18:00:00",65,70,52,55
"1987-12-21 00:00:00",60,67,53,56
"1987-12-21 06:00:00",52,65,51,53
